medal_date,athlete_name,country_code,discipline_code,event,Gold,Silver,Bronze
2021-07-29T00:00:00Z,KOROBEYNIKOVA Larisa,ROC,FEN,Women's Foil Team,1,0,0
2021-07-29T00:00:00Z,MARTYANOVA Marta,ROC,FEN,Women's Foil Team,1,0,0
2021-07-29T00:00:00Z,BLAZE Anita,FRA,FEN,Women's Foil Team,0,1,0
2021-07-29T00:00:00Z,GUYART Astrid,FRA,FEN,Women's Foil Team,0,1,0
2021-07-29T00:00:00Z,RANVIER Pauline,FRA,FEN,Women's Foil Team,0,1,0
2021-07-29T00:00:00Z,THIBUS Ysaora,FRA,FEN,Women's Foil Team,0,1,0
2021-07-29T00:00:00Z,VOLPI Alice,ITA,FEN,Women's Foil Team,0,0,1
2021-07-29T00:00:00Z,ERRIGO Arianna,ITA,FEN,Women's Foil Team,0,0,1
2021-07-29T00:00:00Z,BATINI Martina,ITA,FEN,Women's Foil Team,0,0,1
2021-07-29T00:00:00Z,CIPRESSA Erica,ITA,FEN,Women's Foil Team,0,0,1
2021-07-29T00:00:00Z,WOLF Aaron,JPN,JUD,Men -100 kg,1,0,0
2021-07-29T00:00:00Z,CHO Guham,KOR,JUD,Men -100 kg,0,1,0
2021-07-29T00:00:00Z,ILIASOV Niiaz,ROC,JUD,Men -100 kg,0,0,1
2021-07-29T00:00:00Z,FONSECA Jorge,POR,JUD,Men -100 kg,0,0,1
2021-07-29T00:00:00Z,HAMADA Shori,JPN,JUD,Women -78 kg,1,0,0
2021-07-29T00:00:00Z,MALONGA Madeleine,FRA,JUD,Women -78 kg,0,1,0
2021-07-29T00:00:00Z,AGUIAR Mayra,BRA,JUD,Women -78 kg,0,0,1
2021-07-29T00:00:00Z,WAGNER Anna-Maria,GER,JUD,Women -78 kg,0,0,1
2021-07-29T00:00:00Z,Mc CARTHY Fintan,IRL,ROW,Lightweight Men's Double Sculls,1,0,0
2021-07-29T00:00:00Z,O'DONOVAN Paul,IRL,ROW,Lightweight Men's Double Sculls,1,0,0
2021-07-29T00:00:00Z,ROMMELMANN Jonathan,GER,ROW,Lightweight Men's Double Sculls,0,1,0
2021-07-29T00:00:00Z,OSBORNE Jason,GER,ROW,Lightweight Men's Double Sculls,0,1,0
2021-07-29T00:00:00Z,OPPO Stefano,ITA,ROW,Lightweight Men's Double Sculls,0,0,1
2021-07-29T00:00:00Z,RUTA Pietro,ITA,ROW,Lightweight Men's Double Sculls,0,0,1
2021-07-29T00:00:00Z,CESARINI Federica,ITA,ROW,Lightweight Women's Double Sculls,1,0,0
2021-07-29T00:00:00Z,RODINI Valentina,ITA,ROW,Lightweight Women's Double Sculls,1,0,0
2021-07-29T00:00:00Z,BOVE Claire,FRA,ROW,Lightweight Women's Double Sculls,0,1,0
2021-07-29T00:00:00Z,TARANTOLA Laura,FRA,ROW,Lightweight Women's Double Sculls,0,1,0
2021-07-29T00:00:00Z,KEIJSER Marieke,NED,ROW,Lightweight Women's Double Sculls,0,0,1
2021-07-29T00:00:00Z,PAULIS Ilse,NED,ROW,Lightweight Women's Double Sculls,0,0,1
2021-07-29T00:00:00Z,SINKOVIC Martin,CRO,ROW,Men's Pair,1,0,0
2021-07-29T00:00:00Z,SINKOVIC Valent,CRO,ROW,Men's Pair,1,0,0
2021-07-29T00:00:00Z,COZMIUC Marius,ROU,ROW,Men's Pair,0,1,0
2021-07-29T00:00:00Z,TUDOSA Ciprian,ROU,ROW,Men's Pair,0,1,0
2021-07-29T00:00:00Z,VYSTAVEL Frederic,DEN,ROW,Men's Pair,0,0,1
2021-07-29T00:00:00Z,SUTTON Joachim,DEN,ROW,Men's Pair,0,0,1
2021-07-29T00:00:00Z,PRENDERGAST Grace,NZL,ROW,Women's Pair,1,0,0
2021-07-29T00:00:00Z,GOWLER Kerri,NZL,ROW,Women's Pair,1,0,0
2021-07-29T00:00:00Z,ORIABINSKAIA Elena,ROC,ROW,Women's Pair,0,1,0
2021-07-29T00:00:00Z,STEPANOVA Vasilisa,ROC,ROW,Women's Pair,0,1,0
2021-07-29T00:00:00Z,JANSSENS Hillary,CAN,ROW,Women's Pair,0,0,1
2021-07-29T00:00:00Z,FILMER Caileigh,CAN,ROW,Women's Pair,0,0,1
2021-07-29T00:00:00Z,LIPTAK Jiri,CZE,SHO,Trap Men,1,0,0
2021-07-29T00:00:00Z,KOSTELECKY David,CZE,SHO,Trap Men,0,1,0
2021-07-29T00:00:00Z,COWARD HOLLEY Matthew John,GBR,SHO,Trap Men,0,0,1
2021-07-29T00:00:00Z,REHAK STEFECEKOVA Zuzana,SVK,SHO,Trap Women,1,0,0
2021-07-29T00:00:00Z,BROWNING Kayle,USA,SHO,Trap Women,0,1,0
2021-07-29T00:00:00Z,PERILLI Alessandra,SMR,SHO,Trap Women,0,0,1
2021-07-29T00:00:00Z,DRESSEL Caeleb,USA,SWM,Men's 100m Freestyle,1,0,0
2021-07-29T00:00:00Z,CHALMERS Kyle,AUS,SWM,Men's 100m Freestyle,0,1,0
2021-07-29T00:00:00Z,KOLESNIKOV Kliment,ROC,SWM,Men's 100m Freestyle,0,0,1
2021-07-29T00:00:00Z,STUBBLETY-COOK Izaac,AUS,SWM,Men's 200m Breaststroke,1,0,0
2021-07-29T00:00:00Z,KAMMINGA Arno,NED,SWM,Men's 200m Breaststroke,0,1,0
2021-07-29T00:00:00Z,MATTSSON Matti,FIN,SWM,Men's 200m Breaststroke,0,0,1
2021-07-29T00:00:00Z,FINKE Robert,USA,SWM,Men's 800m Freestyle,1,0,0
2021-07-29T00:00:00Z,PALTRINIERI Gregorio,ITA,SWM,Men's 800m Freestyle,0,1,0
2021-07-29T00:00:00Z,ROMANCHUK Mykhailo,UKR,SWM,Men's 800m Freestyle,0,0,1
2021-07-29T00:00:00Z,ZHANG Yufei,CHN,SWM,Women's 200m Butterfly,1,0,0
2021-07-29T00:00:00Z,SMITH Regan,USA,SWM,Women's 200m Butterfly,0,1,0
2021-07-29T00:00:00Z,FLICKINGER Hali,USA,SWM,Women's 200m Butterfly,0,0,1
2021-07-29T00:00:00Z,YANG Junxuan,CHN,SWM,Women's 4 x 200m Freestyle Relay,1,0,0
2021-07-29T00:00:00Z,ZHANG Yufei,CHN,SWM,Women's 4 x 200m Freestyle Relay,1,0,0
2021-07-29T00:00:00Z,DONG Jie,CHN,SWM,Women's 4 x 200m Freestyle Relay,1,0,0
2021-07-29T00:00:00Z,ZHANG Yifan,CHN,SWM,Women's 4 x 200m Freestyle Relay,1,0,0
2021-07-29T00:00:00Z,TANG Muhan,CHN,SWM,Women's 4 x 200m Freestyle Relay,1,0,0
2021-07-29T00:00:00Z,LI Bingjie,CHN,SWM,Women's 4 x 200m Freestyle Relay,1,0,0
2021-07-29T00:00:00Z,MADDEN Paige,USA,SWM,Women's 4 x 200m Freestyle Relay,0,1,0
2021-07-29T00:00:00Z,Mc LAUGHLIN Kathryn,USA,SWM,Women's 4 x 200m Freestyle Relay,0,1,0
2021-07-29T00:00:00Z,SIMS Arabella,USA,SWM,Women's 4 x 200m Freestyle Relay,0,1,0
2021-07-29T00:00:00Z,LEDECKY Kathleen,USA,SWM,Women's 4 x 200m Freestyle Relay,0,1,0
2021-07-29T00:00:00Z,FORDE Brooke,USA,SWM,Women's 4 x 200m Freestyle Relay,0,1,0
2021-07-29T00:00:00Z,SCHMITT Allison,USA,SWM,Women's 4 x 200m Freestyle Relay,0,1,0
2021-07-29T00:00:00Z,THROSSELL Brianna,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,WILSON Madison,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,O'CALLAGHAN Mollie,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,COOK Tamsin,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,HARRIS Meg,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,TITMUS Ariarne,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,NEALE Leah,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,McKEON Emma,AUS,SWM,Women's 4 x 200m Freestyle Relay,0,0,1
2021-07-29T00:00:00Z,CHEN Meng,CHN,TTE,Women's Singles,1,0,0
2021-07-29T00:00:00Z,SUN Yingsha,CHN,TTE,Women's Singles,0,1,0
2021-07-29T00:00:00Z,ITO Mima,JPN,TTE,Women's Singles,0,0,1
2021-07-30T00:00:00Z,AN San,KOR,ARC,Women's Individual,1,0,0
2021-07-30T00:00:00Z,OSIPOVA Elena,ROC,ARC,Women's Individual,0,1,0
2021-07-30T00:00:00Z,BOARI Lucilla,ITA,ARC,Women's Individual,0,0,1
2021-07-30T00:00:00Z,BAREGA Selemon,ETH,ATH,"Men's 10,000m",1,0,0
2021-07-30T00:00:00Z,CHEPTEGEI Joshua,UGA,ATH,"Men's 10,000m",0,1,0
2021-07-30T00:00:00Z,KIPLIMO Jacob,UGA,ATH,"Men's 10,000m",0,0,1
2021-07-30T00:00:00Z,WANG Yi Lyu,CHN,BDM,Mixed Doubles,1,0,0
2021-07-30T00:00:00Z,HUANG Dong Ping,CHN,BDM,Mixed Doubles,1,0,0
2021-07-30T00:00:00Z,ZHENG Si Wei,CHN,BDM,Mixed Doubles,0,1,0
2021-07-30T00:00:00Z,HUANG Ya Qiong,CHN,BDM,Mixed Doubles,0,1,0
2021-07-30T00:00:00Z,WATANABE Yuta,JPN,BDM,Mixed Doubles,0,0,1
2021-07-30T00:00:00Z,HIGASHINO Arisa,JPN,BDM,Mixed Doubles,0,0,1
2021-07-30T00:00:00Z,PRSKAVEC Jiri,CZE,CSL,Men's Kayak,1,0,0
2021-07-30T00:00:00Z,GRIGAR Jakub,SVK,CSL,Men's Kayak,0,1,0
2021-07-30T00:00:00Z,AIGNER Hannes,GER,CSL,Men's Kayak,0,0,1
2021-07-30T00:00:00Z,KIMMANN Niek,NED,BMX,Men,1,0,0
2021-07-30T00:00:00Z,WHYTE Kye,GBR,BMX,Men,0,1,0
2021-07-30T00:00:00Z,RAMIREZ YEPES Carlos Alberto,COL,BMX,Men,0,0,1
2021-07-30T00:00:00Z,SHRIEVER Bethany,GBR,BMX,Women,1,0,0
2021-07-30T00:00:00Z,PAJON Mariana,COL,BMX,Women,0,1,0
2021-07-30T00:00:00Z,SMULDERS Merel,NED,BMX,Women,0,0,1
2021-07-30T00:00:00Z,MINOBE Kazuyasu,JPN,FEN,Men's &Eacute;p&eacute;e Team,1,0,0
2021-07-30T00:00:00Z,KANO Koki,JPN,FEN,Men's &Eacute;p&eacute;e Team,1,0,0
2021-07-30T00:00:00Z,YAMADA Masaru,JPN,FEN,Men's &Eacute;p&eacute;e Team,1,0,0
2021-07-30T00:00:00Z,UYAMA Satoru,JPN,FEN,Men's &Eacute;p&eacute;e Team,1,0,0
2021-07-30T00:00:00Z,BIDA Sergey,ROC,FEN,Men's &Eacute;p&eacute;e Team,0,1,0
2021-07-30T00:00:00Z,KHODOS Sergey,ROC,FEN,Men's &Eacute;p&eacute;e Team,0,1,0
2021-07-30T00:00:00Z,SUKHOV Pavel,ROC,FEN,Men's &Eacute;p&eacute;e Team,0,1,0
2021-07-30T00:00:00Z,GLAZKOV Nikita,ROC,FEN,Men's &Eacute;p&eacute;e Team,0,1,0
2021-07-30T00:00:00Z,KWEON Youngjun,KOR,FEN,Men's &Eacute;p&eacute;e Team,0,0,1
2021-07-30T00:00:00Z,PARK Sangyoung,KOR,FEN,Men's &Eacute;p&eacute;e Team,0,0,1
2021-07-30T00:00:00Z,MA Segeon,KOR,FEN,Men's &Eacute;p&eacute;e Team,0,0,1
2021-07-30T00:00:00Z,SONG Jaeho,KOR,FEN,Men's &Eacute;p&eacute;e Team,0,0,1
2021-07-30T00:00:00Z,KRPALEK Lukas,CZE,JUD,Men +100 kg,1,0,0
2021-07-30T00:00:00Z,TUSHISHVILI Guram,GEO,JUD,Men +100 kg,0,1,0
2021-07-30T00:00:00Z,RINER Teddy,FRA,JUD,Men +100 kg,0,0,1
2021-07-30T00:00:00Z,BASHAEV Tamerlan,ROC,JUD,Men +100 kg,0,0,1
2021-07-30T00:00:00Z,SONE Akira,JPN,JUD,Women +78 kg,1,0,0
2021-07-30T00:00:00Z,ORTIZ Idalys,CUB,JUD,Women +78 kg,0,1,0
2021-07-30T00:00:00Z,DICKO Romane,FRA,JUD,Women +78 kg,0,0,1
2021-07-30T00:00:00Z,KINDZERSKA Iryna,AZE,JUD,Women +78 kg,0,0,1
2021-07-30T00:00:00Z,BOND Hamish,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,BOSWORTH Sam,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,BRAKE Michael,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,KIRKHAM Shaun,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,MACDONALD Matt,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,MACKINTOSH Thomas,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,MURRAY Tom,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,WILLIAMSON Daniel,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,WILSON Phillip,NZL,ROW,Men's Eight,1,0,0
2021-07-30T00:00:00Z,FOLLERT Laurits,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,JAKSCHIK Malte,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,JOHANNESEN Torben,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,OCIK Hannes,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,SAUER Martin,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,SCHMIDT Richard,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,SCHNEIDER Jakob,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,WEISSENFELD Johannes,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,ROGGENSACK Olaf,GER,ROW,Men's Eight,0,1,0
2021-07-30T00:00:00Z,BUGAJSKI Josh,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,DAWSON Jacob,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,ELWES Charles,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,FIELDMAN Henry,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,FORD Tom,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,GEORGE Tom,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,RUDKIN James,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,SBIHI Mohamed,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,WYNNE-GRIFFITH Oliver,GBR,ROW,Men's Eight,0,0,1
2021-07-30T00:00:00Z,NTOUSKOS Stefanos,GRE,ROW,Men's Single Sculls,1,0,0
2021-07-30T00:00:00Z,BORCH Kjetil,NOR,ROW,Men's Single Sculls,0,1,0
2021-07-30T00:00:00Z,MARTIN Damir,CRO,ROW,Men's Single Sculls,0,0,1
2021-07-30T00:00:00Z,GRAINGER Susanne,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,GRUCHALLA-WESIERSKI Kasia,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,KIT Kristen,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,MAILEY Madison,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,PAYNE Sydney,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,PROSKE Andrea,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,ROMAN Lisa,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,ROPER Christine,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,WASTENEYS Avalon,CAN,ROW,Women's Eight,1,0,0
2021-07-30T00:00:00Z,DYKE Emma,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,GOWLER Jackie,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,GOWLER Kerri,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,BEVAN Kelsey,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,PRENDERGAST Grace,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,ROSS Beth,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,SHEPHERD Caleb,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,SPOORS Lucy,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,GREENSLADE Ella,NZL,ROW,Women's Eight,0,1,0
2021-07-30T00:00:00Z,ZHANG Min,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,GUO Linlin,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,JU Rui,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,LI Jingjing,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,MIAO Tian,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,WANG Yuwei,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,WANG Zifeng,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,XU Fei,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,ZHANG Dechang,CHN,ROW,Women's Eight,0,0,1
2021-07-30T00:00:00Z,TWIGG Emma,NZL,ROW,Women's Single Sculls,1,0,0
2021-07-30T00:00:00Z,PRAKATSEN Hanna,ROC,ROW,Women's Single Sculls,0,1,0
2021-07-30T00:00:00Z,LOBNIG Magdalena,AUT,ROW,Women's Single Sculls,0,0,1
2021-07-30T00:00:00Z,BATSARASHKINA Vitalina,ROC,SHO,25m Pistol Women,1,0,0
2021-07-30T00:00:00Z,KIM Minjung,KOR,SHO,25m Pistol Women,0,1,0
2021-07-30T00:00:00Z,XIAO Jiaruixuan,CHN,SHO,25m Pistol Women,0,0,1
2021-07-30T00:00:00Z,RYLOV Evgeny,ROC,SWM,Men's 200m Backstroke,1,0,0
2021-07-30T00:00:00Z,MURPHY Ryan,USA,SWM,Men's 200m Backstroke,0,1,0
2021-07-30T00:00:00Z,GREENBANK Luke,GBR,SWM,Men's 200m Backstroke,0,0,1
2021-07-30T00:00:00Z,WANG Shun,CHN,SWM,Men's 200m Individual Medley,1,0,0
2021-07-30T00:00:00Z,SCOTT Duncan,GBR,SWM,Men's 200m Individual Medley,0,1,0
2021-07-30T00:00:00Z,DESPLANCHES Jeremy,SUI,SWM,Men's 200m Individual Medley,0,0,1
2021-07-30T00:00:00Z,McKEON Emma,AUS,SWM,Women's 100m Freestyle,1,0,0
2021-07-30T00:00:00Z,HAUGHEY Siobhan Bernadette,HKG,SWM,Women's 100m Freestyle,0,1,0
2021-07-30T00:00:00Z,CAMPBELL Cate,AUS,SWM,Women's 100m Freestyle,0,0,1
2021-07-30T00:00:00Z,SCHOENMAKER Tatjana,RSA,SWM,Women's 200m Breaststroke,1,0,0
2021-07-30T00:00:00Z,KING Lilly,USA,SWM,Women's 200m Breaststroke,0,1,0
2021-07-30T00:00:00Z,LAZOR Annie,USA,SWM,Women's 200m Breaststroke,0,0,1
2021-07-30T00:00:00Z,MA Long,CHN,TTE,Men's Singles,1,0,0
2021-07-30T00:00:00Z,FAN Zhendong,CHN,TTE,Men's Singles,0,1,0
2021-07-30T00:00:00Z,OVTCHAROV Dimitrij,GER,TTE,Men's Singles,0,0,1
2021-07-30T00:00:00Z,MEKTIC Nikola,CRO,TEN,Men's Doubles,1,0,0
2021-07-30T00:00:00Z,PAVIC Mate,CRO,TEN,Men's Doubles,1,0,0
2021-07-30T00:00:00Z,CILIC Marin,CRO,TEN,Men's Doubles,0,1,0
2021-07-30T00:00:00Z,DODIG Ivan,CRO,TEN,Men's Doubles,0,1,0
2021-07-30T00:00:00Z,DANIELL Marcus,NZL,TEN,Men's Doubles,0,0,1
2021-07-30T00:00:00Z,VENUS Michael,NZL,TEN,Men's Doubles,0,0,1
2021-07-30T00:00:00Z,ZHU Xueying,CHN,GTR,Women,1,0,0
2021-07-30T00:00:00Z,LIU Lingling,CHN,GTR,Women,0,1,0
2021-07-30T00:00:00Z,PAGE Bryony,GBR,GTR,Women,0,0,1
2021-07-31T00:00:00Z,GAZOZ Mete,TUR,ARC,Men's Individual,1,0,0
2021-07-31T00:00:00Z,NESPOLI Mauro,ITA,ARC,Men's Individual,0,1,0
2021-07-31T00:00:00Z,FURUKAWA Takaharu,JPN,ARC,Men's Individual,0,0,1
2021-07-31T00:00:00Z,HOLUB-KOWALIK Malgorzata,POL,ATH,4 x 400m Relay Mixed,1,0,0
2021-07-31T00:00:00Z,KACZMAREK Natalia,POL,ATH,4 x 400m Relay Mixed,1,0,0
2021-07-31T00:00:00Z,BAUMGART-WITAN Iga,POL,ATH,4 x 400m Relay Mixed,1,0,0
2021-07-31T00:00:00Z,SWIETY-ERSETIC Justyna,POL,ATH,4 x 400m Relay Mixed,1,0,0
2021-07-31T00:00:00Z,DUSZYNSKI Kajetan,POL,ATH,4 x 400m Relay Mixed,1,0,0
2021-07-31T00:00:00Z,ZALEWSKI Karol,POL,ATH,4 x 400m Relay Mixed,1,0,0
2021-07-31T00:00:00Z,KOWALUK Dariusz,POL,ATH,4 x 400m Relay Mixed,1,0,0
2021-07-31T00:00:00Z,OGANDO Alexander,DOM,ATH,4 x 400m Relay Mixed,0,1,0
2021-07-31T00:00:00Z,SANTOS Luguelin,DOM,ATH,4 x 400m Relay Mixed,0,1,0
2021-07-31T00:00:00Z,FELIZ Lidio Andres,DOM,ATH,4 x 400m Relay Mixed,0,1,0
2021-07-31T00:00:00Z,PAULINO Marileidy,DOM,ATH,4 x 400m Relay Mixed,0,1,0
2021-07-31T00:00:00Z,MEDINA VENTURA Anabel,DOM,ATH,4 x 400m Relay Mixed,0,1,0
2021-07-31T00:00:00Z,GODWIN Elija,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,DEADMON Bryce,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,ELLIS Kendall,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,WHITNEY Kaylin,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,STEWART Trevor,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,MANSON Taylor,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,IRBY Lynna,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,NORWOOD Vernon,USA,ATH,4 x 400m Relay Mixed,0,0,1
2021-07-31T00:00:00Z,STAHL Daniel,SWE,ATH,Men's Discus Throw,1,0,0
2021-07-31T00:00:00Z,PETTERSSON Simon,SWE,ATH,Men's Discus Throw,0,1,0
2021-07-31T00:00:00Z,WEISSHAIDINGER Lukas,AUT,ATH,Men's Discus Throw,0,0,1
2021-07-31T00:00:00Z,THOMPSON-HERAH Elaine,JAM,ATH,Women's 100m,1,0,0
2021-07-31T00:00:00Z,FRASER-PRYCE Shelly-Ann,JAM,ATH,Women's 100m,0,1,0
2021-07-31T00:00:00Z,JACKSON Shericka,JAM,ATH,Women's 100m,0,0,1
2021-07-31T00:00:00Z,WANG Chi-Lin,TPE,BDM,Men's Doubles,1,0,0
2021-07-31T00:00:00Z,LEE Yang,TPE,BDM,Men's Doubles,1,0,0
2021-07-31T00:00:00Z,LI Jun Hui,CHN,BDM,Men's Doubles,0,1,0
2021-07-31T00:00:00Z,LIU Yu Chen,CHN,BDM,Men's Doubles,0,1,0
2021-07-31T00:00:00Z,CHIA Aaron,MAS,BDM,Men's Doubles,0,0,1
2021-07-31T00:00:00Z,SOH Wooi Yik,MAS,BDM,Men's Doubles,0,0,1
2021-07-31T00:00:00Z,TESTA Irma,ITA,BOX,Women's Feather (54-57kg),0,0,1
2021-07-31T00:00:00Z,ARTINGSTALL Karriss,GBR,BOX,Women's Feather (54-57kg),0,0,1
2021-07-31T00:00:00Z,POZDNIAKOVA Sofia,ROC,FEN,Women's Sabre Team,1,0,0
2021-07-31T00:00:00Z,NIKITINA Olga,ROC,FEN,Women's Sabre Team,1,0,0
2021-07-31T00:00:00Z,VELIKAYA Sofya,ROC,FEN,Women's Sabre Team,1,0,0
2021-07-31T00:00:00Z,BALZER Sara,FRA,FEN,Women's Sabre Team,0,1,0
2021-07-31T00:00:00Z,BERDER Cecilia,FRA,FEN,Women's Sabre Team,0,1,0
2021-07-31T00:00:00Z,BRUNET Manon,FRA,FEN,Women's Sabre Team,0,1,0
2021-07-31T00:00:00Z,LEMBACH Charlotte,FRA,FEN,Women's Sabre Team,0,1,0
2021-07-31T00:00:00Z,KIM Jiyeon,KOR,FEN,Women's Sabre Team,0,0,1
2021-07-31T00:00:00Z,YOON Jisu,KOR,FEN,Women's Sabre Team,0,0,1
2021-07-31T00:00:00Z,SEO Jiyeon,KOR,FEN,Women's Sabre Team,0,0,1
2021-07-31T00:00:00Z,CHOI Sooyeon,KOR,FEN,Women's Sabre Team,0,0,1
2021-07-31T00:00:00Z,BUCHARD Amandine,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,RINER Teddy,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,le BLOUCH Kilian,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,CHAINE Guillaume,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,CLERGET Axel,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,IDDIR Alexandre,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,DICKO Romane,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,MALONGA Madeleine,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,AGBEGNENOU Clarisse,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,PINOT Margaux,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,CYSIQUE Sarah Leonie,FRA,JUD,Mixed Team,1,0,0
2021-07-31T00:00:00Z,ABE Uta,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,ARAI Chizuru,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,YOSHIDA Tsukasa,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,TASHIRO Miku,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,SONE Akira,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,HARASAWA Hisayoshi,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,HAMADA Shori,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,"NAGASE Takanori",JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,WOLF Aaron,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,MUKAI Shoichiro,JPN,JUD,Mixed Team,0,1,0
2021-07-31T00:00:00Z,ONO Shohei,JPN,JUD,Mixed Team,0,1,0
